"uuid","base","subbase","classe_cnj","orgao_julgador","relator_id","data_julgamento","n_mentions","n_ementa","n_moral","award_ementa","award_any","harm_type"
"00d542e0-a193-41bd-9ecc-abeb004c6a38","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,6,3,4,2000,2000,"consumer_service"
"0111962d-cb7c-4832-8db6-7aa8d0406920","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,10,5,10,4000,4000,"credit_listing"
"01249c5e-f58a-4adf-8304-1b779bafbf80","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,2,1,2,NA,NA,"credit_listing"
"024b556e-4c20-4011-9567-0eb616e1d9d3","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,12,6,10,3000,3000,"medical"
"0254050b-3577-4bbd-8495-6ed71aff3a55","acordaos","acordaos",417,"3ª TURMA CRIMINAL","f41922db99",2024-03-07,5,0,4,NA,1000,"other"
"02a79c64-059b-4468-aa39-0768b0dd82a7","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,6,3,4,NA,NA,"banking_fraud"
"02a9d314-db80-4163-95e8-7b326ba63c05","acordaos","acordaos",198,"6ª TURMA CÍVEL","0915b060c7",2024-03-26,5,0,1,NA,10000,"honor_privacy"
"02d9b263-0522-401b-a0ef-b36484b0ce1a","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-01,13,3,9,2000,2000,"consumer_service"
"03115177-74e2-4cfc-bf0a-91703a7ee12c","acordaos","acordaos",198,"3ª TURMA CÍVEL","8e30f54e7a",2024-03-07,6,0,4,NA,5000,"medical"
"035906a8-a1cc-48f0-8b8f-084a4bb2ba26","acordaos","acordaos",198,"4ª TURMA CÍVEL","dc185fdca3",2024-03-06,8,0,1,NA,NA,"banking_fraud"
"03ad661e-c2ad-47a0-a1ee-a21503a4ffb7","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","914b495bd0",2024-03-18,10,5,6,25000,25000,"credit_listing"
"04a49fe2-f586-4762-ae29-6d42fd20e954","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,17,7,14,5000,2000,"wrongful_death"
"04d2175c-5c4c-406f-84ec-baa39fd19e0b","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","5e0c5ae3c3",2024-03-04,4,2,4,2000,2000,"consumer_service"
"04ed1a3c-b2a5-4389-90f7-7710e730c1b8","acordaos","acordaos",1689,"1ª TURMA CÍVEL","c540fdb8bf",2024-03-20,6,0,2,NA,NA,"banking_fraud"
"05d65ffc-3f2c-4def-9b50-69649207079c","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,6,3,2,NA,NA,"other"
"060a794f-ab33-4f5e-ae6c-d93f265e5117","acordaos","acordaos",198,"1ª TURMA CÍVEL","c540fdb8bf",2024-03-20,39,0,7,NA,5000,"other"
"06a748a8-a645-4051-9e0a-4483b672452e","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,4,2,2,2000,2000,"credit_listing"
"06b0879d-0436-4047-a058-f748fe18083d","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,8,4,4,NA,NA,"other"
"07d0c4aa-d772-4e78-8582-a1c90634212f","acordaos","acordaos",198,"6ª TURMA CÍVEL","9f4ca60681",2024-03-20,2,0,0,NA,NA,"other"
"07eae545-d6af-43d2-81aa-416db91efed8","acordaos","acordaos",417,"3ª TURMA CRIMINAL","f41922db99",2024-03-14,3,0,1,NA,1000,"other"
"08b254b4-f077-47c2-ace6-8badd157f205","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,20,10,8,5000,5000,"credit_listing"
"08c2ca88-58ed-4fe5-988e-9b8a248be989","acordaos","acordaos-tr",1689,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,0,NA,NA,NA,NA,"other"
"08d860b1-5890-480c-90c4-5944f6399ba9","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,6,3,2,NA,NA,"other"
"0959e3b1-c4fb-40b6-b40a-03dcff8b3791","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","249fd17014",2024-03-18,6,1,5,NA,5000,"medical"
"098fca10-d803-4042-a56c-1100aa851559","acordaos","acordaos",1689,"1ª TURMA CÍVEL","c540fdb8bf",2024-03-21,0,NA,NA,NA,NA,"medical"
"09abaa26-473b-4d39-ac2e-1cd713e2f935","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,34,17,10,4000,4000,"banking_fraud"
"09ecade7-f393-45ba-a0e9-53a2d6cad4d1","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,0,NA,NA,NA,NA,"medical"
"0a10a430-2f51-4c08-b37a-0a733d42f70e","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,6,3,2,NA,NA,"consumer_service"
"0a45162f-8804-4e0d-ada3-890aa0b42744","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-06,4,0,3,NA,NA,"medical"
"0a8c17a0-0f5e-4089-a527-f60cfbfc88b3","acordaos","acordaos",198,"6ª TURMA CÍVEL","9f4ca60681",2024-03-13,14,0,7,NA,5000,"air_travel"
"0ae58d0a-1896-42ed-bc6d-f4bf46dfe1c4","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,8,4,4,1000,1000,"credit_listing"
"0b0ff62a-fd05-4cd2-aebb-8e3fd8fb952d","acordaos","acordaos",417,"1ª TURMA CRIMINAL","662aeab684",2024-03-14,4,0,4,NA,NA,"other"
"0bb56bbd-3dad-41aa-ac9d-5a5dd45963fd","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,2,1,2,NA,NA,"other"
"0c03d126-99a8-40dd-980f-b63bbd44491a","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-20,7,0,1,NA,NA,"honor_privacy"
"0ce14427-ac83-4e4c-a604-3dc5ff71291a","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,6,3,2,NA,NA,"other"
"0d34f4e6-15aa-45d0-8284-2d4360ea3021","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-05,11,0,1,NA,NA,"wrongful_death"
"0d471c61-95be-43a0-acc4-3894ea0d253b","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,8,4,6,3000,3000,"other"
"0d51f194-27b6-4289-bdd3-725cfa19b7cd","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,10,5,4,NA,NA,"medical"
"0da7a990-63bc-474f-a4d4-ff0a5775ad99","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,4,2,4,NA,NA,"medical"
"0dc4e838-cec3-4eb9-b60f-f20fa00b70d8","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-01,2,1,2,NA,NA,"credit_listing"
"0e2f27bb-75a8-4512-b05d-66e5764d9b42","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-12,6,0,0,NA,NA,"honor_privacy"
"0e5a28c2-601b-44be-b4cf-88a54b217817","acordaos","acordaos-tr",1689,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,2,1,0,NA,NA,"banking_fraud"
"0ef25eb2-100a-4d92-b0d3-818e7e39a70d","acordaos","acordaos",198,"5ª TURMA CÍVEL","8a4888bf5e",2024-03-06,2,0,1,NA,NA,"credit_listing"
"0f00ea11-5c7b-422c-b023-6c1ad350f280","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-06,3,0,3,NA,30000,"air_travel"
"0f24bc86-07a9-4f04-84c4-4c13a3455d77","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","5e0c5ae3c3",2024-03-18,0,NA,NA,NA,NA,"consumer_service"
"0f41bbba-155c-4b0b-b9d0-1e4c395f8370","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,12,6,4,10425.19,10425.19,"credit_listing"
"0f9c6af0-2178-4635-bc16-03584549d8c7","acordaos","acordaos",417,"2ª TURMA CRIMINAL","875abf85dd",2024-03-25,12,2,11,500,500,"wrongful_death"
"0ffe2f2e-dd96-4691-9ead-da17073e7fa1","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,4,2,0,NA,NA,"air_travel"
"1092f8cc-621c-442a-8657-cc2e6b453f1a","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,10,5,8,2000,2000,"air_travel"
"109b2bc7-f50a-45e8-9333-322afe759864","acordaos","acordaos",198,"6ª TURMA CÍVEL","07312dd681",2024-03-20,10,0,3,NA,20000,"wrongful_death"
"10a8c198-a07a-465d-9a09-167aa7a2c596","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,10,5,6,NA,NA,"consumer_service"
"10f33475-bc06-4e59-a01e-78134671db7e","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,8,4,6,NA,NA,"other"
"113581b4-1378-4e2e-b92b-285782df2f1d","acordaos","acordaos",417,"1ª TURMA CRIMINAL","e48f5e14a5",2024-03-07,3,0,3,NA,400,"other"
"1230ed03-7a04-4b8a-b5a2-977167e60b4b","acordaos","acordaos",202,"6ª TURMA CÍVEL","07312dd681",2024-03-06,2,0,2,NA,5000,"other"
"125f6177-d957-4b27-8085-a691d3e2f835","acordaos","acordaos",198,"3ª TURMA CÍVEL","f0c2fc1313",2024-03-07,7,1,7,5000,5000,"other"
"1272e863-c054-45e0-902f-cf8a7fa61077","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,8,4,8,4000,4000,"air_travel"
"1280dac9-415b-4136-950a-8c28cbf3b9d9","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","592078c0d0",2024-03-04,14,7,4,5000,5000,"air_travel"
"1388439a-8050-412c-8c11-059cd0437379","acordaos","acordaos",198,"5ª TURMA CÍVEL","8a4888bf5e",2024-03-07,3,0,2,NA,NA,"other"
"13b8a78a-2d2e-4605-bf68-78cffabb5f1b","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,12,4,8,3000,3000,"state_liability"
"13de1c0a-d993-4559-b161-ae675a2fa0b5","acordaos","acordaos",198,"4ª TURMA CÍVEL","ea4916549f",2024-03-21,2,0,1,NA,NA,"other"
"1483df36-310e-4a6d-8fdf-07d75ddd68a6","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,16,8,6,2000,2000,"consumer_service"
"14eeaecb-f3b1-4205-8433-7d9d80476ec5","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","249fd17014",2024-03-18,21,5,13,NA,NA,"air_travel"
"154b49e9-b17c-48ef-8298-541761a98948","acordaos","acordaos",198,"6ª TURMA CÍVEL","07312dd681",2024-03-20,11,1,7,400000,400000,"other"
"159e8db5-387c-4661-8f62-de56fa1d89a5","acordaos","acordaos",198,"7ª TURMA CÍVEL","f6abe097b7",2024-03-20,27,0,7,NA,6000,"other"
"15d730ce-1276-4d90-b80b-7439b90c721e","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","592078c0d0",2024-03-18,4,2,4,NA,NA,"other"
"16557e97-3fc1-48f9-9dd3-8842000c631c","acordaos","acordaos",198,"3ª TURMA CÍVEL","8e30f54e7a",2024-03-06,3,0,3,NA,5000,"other"
"16c58450-c710-43df-a00d-008d901162e8","acordaos","acordaos",417,"1ª TURMA CRIMINAL","662aeab684",2024-03-14,2,0,2,NA,NA,"other"
"170c3e0a-ce5d-4dc1-9e61-8a218bb4f888","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,6,3,4,NA,NA,"medical"
"1821b9ca-2f95-4f66-a315-cd61afe9966e","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,4,2,2,NA,NA,"other"
"18296f0e-a750-4b7e-ba78-8c1e7356296c","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-18,16,8,2,2000,2000,"consumer_service"
"18561b12-5d3e-4bf2-bd8b-96189ba83985","acordaos","acordaos",198,"2ª TURMA CÍVEL","4981944123",2024-03-06,21,4,1,NA,NA,"honor_privacy"
"18577716-61b1-4e71-aa4c-e3617d15891a","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,0,NA,NA,NA,NA,"consumer_service"
"196b9ce4-734b-4607-87d1-57e07c3444cf","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,6,3,6,3000,3000,"honor_privacy"
"19711c0b-4df2-40ae-8104-8e8912264f69","acordaos","acordaos",198,"8ª TURMA CÍVEL","ef7646018c",2024-03-12,1,0,0,NA,NA,"medical"
"19797e28-a287-4f18-8db6-80181dd38c9c","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","5e0c5ae3c3",2024-03-18,0,NA,NA,NA,NA,"other"
"199aaa63-cff1-47dd-a32c-30f4796c939d","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","914b495bd0",2024-03-04,6,3,6,NA,NA,"honor_privacy"
"1a3002bd-751e-4eae-8299-066ecbf060e4","acordaos","acordaos",198,"4ª TURMA CÍVEL","dc185fdca3",2024-03-06,9,0,7,NA,2000,"medical"
"1aab9256-a6d6-4cc1-bbdd-419891f693a8","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,6,3,6,NA,NA,"air_travel"
"1ac07fd0-ddd4-46d1-bd6e-f229aa0a29c7","acordaos","acordaos",198,"1ª TURMA CÍVEL","f726893979",2024-03-13,5,0,2,NA,7000,"medical"
"1acc2b1c-eb46-4c61-bebe-311697647749","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-26,12,6,6,4000,4000,"air_travel"
"1b052d74-98c5-4d79-a56b-ae6afea1afb4","acordaos","acordaos",198,"1ª TURMA CÍVEL","f726893979",2024-03-20,9,0,6,NA,6000,"air_travel"
"1b6f6f47-e79c-4d33-b405-caf52cc4ea15","acordaos","acordaos-tr",1689,"SEGUNDA TURMA RECURSAL","592078c0d0",2024-03-04,0,NA,NA,NA,NA,"credit_listing"
"1b96b609-ec4d-4b19-a863-8b96729ec998","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,27,6,4,NA,NA,"banking_fraud"
"1c725b62-c193-4082-9864-70d36e44fabc","acordaos","acordaos",198,"6ª TURMA CÍVEL","63076d9700",2024-03-13,22,0,7,NA,10000,"consumer_service"
"1caa792c-cd87-4939-a45e-f94d7420dd16","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,14,7,6,10000,10000,"consumer_service"
"1d31bade-2ab5-45ca-bac2-5e7d24cb3b7e","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,2,1,2,NA,NA,"other"
"1de9c4c3-574e-4ab3-810e-e1fc749e6d5f","acordaos","acordaos",198,"1ª TURMA CÍVEL","f726893979",2024-03-06,13,0,4,NA,12000,"other"
"1e74bf48-91ab-4fc2-9927-8a8495b7152a","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,4,2,4,5000,5000,"other"
"1e759553-a383-4401-b87d-8af9050deb6b","acordaos","acordaos",198,"7ª TURMA CÍVEL","a0f4d91d16",2024-03-20,11,1,5,5000,5000,"credit_listing"
"1ea19023-1bf5-4d21-b6c9-ef64d49beb86","acordaos","acordaos",417,"1ª TURMA CRIMINAL","c8368eac56",2024-03-14,3,0,3,NA,1000,"wrongful_death"
"1ed54ba1-6a42-4cb9-81cf-4f11ede499a3","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-12,10,0,2,NA,7000,"consumer_service"
"1faa7236-7b77-4f43-a52d-cef33953a6cb","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,2,1,2,5000,5000,"medical"
"1fb507a4-afc3-497b-9378-ac86092a9992","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,4,2,2,2000,2000,"credit_listing"
"204e31ac-fa9e-49cd-9c7e-7c2760312ec0","acordaos","acordaos",417,"1ª TURMA CRIMINAL","0bd6867b27",2024-03-21,0,NA,NA,NA,NA,"wrongful_death"
"2079ea4a-e71c-4872-8fff-e99d810bc159","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-18,2,1,0,NA,NA,"air_travel"
"20806077-bbb6-40a9-a327-e53549f96626","acordaos","acordaos",417,"1ª TURMA CRIMINAL","0bd6867b27",2024-03-25,0,NA,NA,NA,NA,"other"
"21045100-ddaa-46a9-94cb-ce07c5fff251","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-01,8,4,4,1000,1000,"medical"
"2176af5e-bd90-407e-a3e3-8b49117a376d","acordaos","acordaos",198,"2ª TURMA CÍVEL","d572ea40b4",2024-03-13,2,0,1,NA,NA,"credit_listing"
"219d0615-3dbe-4a12-85f2-aac21abdbc94","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","914b495bd0",2024-03-04,10,5,2,24599.01,24599.01,"credit_listing"
"22248dee-4177-4119-a606-c9183bc8708a","acordaos","acordaos",417,"3ª TURMA CRIMINAL","f41922db99",2024-03-07,4,0,3,NA,1000,"other"
"22f56986-b35e-4acd-9184-8c39005095a0","acordaos","acordaos",198,"8ª TURMA CÍVEL","5d8d470f51",2024-03-19,5,0,3,NA,2000,"credit_listing"
"2311954d-ae2d-4d4c-b03e-4dcd384f8e53","acordaos","acordaos",198,"2ª TURMA CÍVEL","d3ff666bd5",2024-03-20,9,1,5,NA,10000,"medical"
"232dd3cd-4480-44b7-8b39-b899db172d13","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-01,8,4,4,NA,NA,"other"
"2392344c-48fe-467b-a9e3-15a68a9522d0","acordaos","acordaos",198,"8ª TURMA CÍVEL","5d8d470f51",2024-03-19,4,0,2,NA,1000,"medical"
"23a53f86-26dd-44d9-849b-b4f8460ea0cf","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-20,4,2,2,NA,NA,"consumer_service"
"23c74e73-5874-4725-b10e-4cd4d351a74f","acordaos","acordaos",198,"7ª TURMA CÍVEL","f6abe097b7",2024-03-06,1,0,1,NA,NA,"honor_privacy"
"241b3e78-2fbb-42f5-ae8e-ed53731079f9","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,12,6,4,4000,4000,"banking_fraud"
"24481797-8d68-4d54-ba7b-c4e6ac4457df","acordaos","acordaos",198,"3ª TURMA CÍVEL","f0c2fc1313",2024-03-07,4,0,2,NA,NA,"medical"
"24918cfc-df6a-477e-8be4-0e12076261df","acordaos","acordaos",198,"5ª TURMA CÍVEL","a68715f197",2024-03-07,32,4,6,NA,5000,"credit_listing"
"25b95a2c-ebb4-4ea7-a86a-9a125de64f47","acordaos","acordaos-tr",1689,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,0,NA,NA,NA,NA,"other"
"26482c99-3c50-4b49-b21c-b8d27bd77694","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-06,3,0,2,NA,NA,"other"
"26cb4472-b91f-478e-a2d7-25347836ccaa","acordaos","acordaos",198,"4ª TURMA CÍVEL","dc185fdca3",2024-03-20,5,0,3,NA,10000,"medical"
"27225f0e-0ee6-4059-8656-a5cdeae184d2","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,4,2,4,NA,NA,"honor_privacy"
"2772c056-ca66-4a07-bfea-5baa02eaa0a6","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,18,6,13,5000,6000,"air_travel"
"28952645-a065-42ea-a9d5-3037c70b2f56","acordaos","acordaos",417,"2ª TURMA CRIMINAL","875abf85dd",2024-03-25,5,0,3,NA,600,"wrongful_death"
"28c7678a-ab0a-41c1-ab5d-45da56e34831","acordaos","acordaos",198,"4ª TURMA CÍVEL","f9b9a227a6",2024-03-07,0,NA,NA,NA,NA,"other"
"29746f5d-1c1b-49cb-8545-013be2175e62","acordaos","acordaos",198,"5ª TURMA CÍVEL","f07ec5c0df",2024-03-07,11,0,0,NA,NA,"other"
"29937e9c-7331-44d6-92ee-38117c17e606","acordaos","acordaos",417,"1ª TURMA CRIMINAL","662aeab684",2024-03-14,2,0,2,NA,500,"other"
"2a18dec5-1079-46f1-9ab2-f5b9da125c31","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","592078c0d0",2024-03-04,8,4,6,2000,2000,"medical"
"2a3d8acf-1cdb-4774-86cc-598b93eddeef","acordaos","acordaos",202,"8ª TURMA CÍVEL","5ef182d4af",2024-03-07,6,0,4,NA,50000,"other"
"2a52d07f-f8fd-47b1-a347-eff9a9a0e3c0","acordaos","acordaos",198,"1ª TURMA CÍVEL","3f8f67d7e7",2024-03-07,5,0,2,NA,NA,"credit_listing"
"2ab0628e-e53c-468e-bb65-978d3bbf99ca","acordaos","acordaos",198,"4ª TURMA CÍVEL","063a92aa45",2024-03-14,7,0,2,NA,NA,"other"
"2acb16b6-5756-41ed-bddb-ba5c16134d77","acordaos","acordaos",198,"3ª TURMA CÍVEL","58d40bdd82",2024-03-20,13,0,2,NA,NA,"other"
